TAS,A,25049,0,A Ticket Votes,Country Alliance,613,33,4,22,48,720
TAS,B,25058,0,B Ticket Votes,Liberal Democrats,6465,329,51,308,352,7505
TAS,C,25045,0,C Ticket Votes,Australian Labor Party,85867,4174,749,3170,7751,101711
TAS,D,25050,0,D Ticket Votes,Rise Up Australia Party,691,23,8,31,83,836
TAS,E,25042,0,E Ticket Votes,Liberal,99067,4126,459,4365,10080,118097
TAS,F,25046,0,F Ticket Votes,Palmer United Party,17835,1000,153,489,816,20293
TAS,G,25057,0,G Ticket Votes,Australian Christians,1089,58,4,52,129,1332
TAS,H,25062,0,H Ticket Votes,DLP Democratic Labour,2146,105,21,56,67,2395
TAS,I,25054,0,I Ticket Votes,Pirate Party,1191,80,11,64,106,1452
TAS,J,25044,0,J Ticket Votes,Australian Greens,23635,1321,164,1462,2091,28673
TAS,K,25059,0,K Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,1216,80,14,56,78,1444
TAS,L,25041,0,L Ticket Votes,Shooters and Fishers,2616,207,38,125,256,3242
TAS,M,25047,0,M Ticket Votes,Australian Independents,1862,95,13,87,231,2288
TAS,N,25063,0,N Ticket Votes,Sex Party,3734,269,58,115,111,4287
TAS,O,25055,0,O Ticket Votes,Senator Online (Internet Voting Bills/Issues),52,2,1,2,3,60
TAS,P,25052,0,P Ticket Votes,Katter's Australian Party,856,45,5,48,130,1084
TAS,Q,25053,0,Q Ticket Votes,No Carbon Tax Climate Sceptics,140,9,2,11,23,185
TAS,R,25048,0,R Ticket Votes,Australian Fishing and Lifestyle Party,524,47,4,39,50,664
TAS,S,25043,0,S Ticket Votes,Stable Population Party,158,8,2,12,35,215
TAS,T,25061,0,T Ticket Votes,The Australian Republicans,0,0,0,0,0,0
TAS,U,25056,0,U Ticket Votes,Smokers Rights,602,42,6,24,64,738
TAS,V,25051,0,V Ticket Votes,Family First,3128,182,44,95,211,3660
TAS,W,25060,0,W Ticket Votes,Stop The Greens,957,61,15,80,125,1238
