WA,1199,Smokers Rights,A,1,24717,A,KATZ-BARBER,Max,1,SMK,Smokers Rights,1
WA,1199,Smokers Rights,A,1,24719,A,DI RADO,Daniel,2,SMK,Smokers Rights,2
WA,1199,Smokers Rights,A,1,24701,B,FRYAR,Jim,1,LDP,Liberal Democrats,3
WA,1199,Smokers Rights,A,1,24705,B,HAMILTON,Neil,2,LDP,Liberal Democrats,4
WA,1199,Smokers Rights,A,1,24264,C,van BURGEL,Jamie,1,AUC,Australian Christians,51
WA,1199,Smokers Rights,A,1,24266,C,MOSELEY,Justin,2,AUC,Australian Christians,52
WA,1199,Smokers Rights,A,1,25020,D,BALDERSTONE,Michael,1,HMP,Help End Marijuana Prohibition (HEMP) Party,33
WA,1199,Smokers Rights,A,1,25023,D,MOYLAN,Tayla,2,HMP,Help End Marijuana Prohibition (HEMP) Party,34
WA,1199,Smokers Rights,A,1,24208,E,SYMONDS,Peter,1,SEP,Socialist Equality Party,61
WA,1199,Smokers Rights,A,1,24214,E,LOPEZ,Joe,2,SEP,Socialist Equality Party,62
WA,1199,Smokers Rights,A,1,23607,F,WANG,Zhenya,1,PUP,Palmer United Party,13
WA,1199,Smokers Rights,A,1,23609,F,TERBLANCHE,Chamonix,2,PUP,Palmer United Party,14
WA,1199,Smokers Rights,A,1,23229,G,BOW,Murray,1,ASP,Shooters and Fishers,49
WA,1199,Smokers Rights,A,1,23230,G,PARKES,John David,2,ASP,Shooters and Fishers,50
WA,1199,Smokers Rights,A,1,24728,H,PARKES,Brian W,1,VCE,Australian Voice Party,29
WA,1199,Smokers Rights,A,1,24732,H,BUTLER,Sean,2,VCE,Australian Voice Party,30
WA,1199,Smokers Rights,A,1,24792,I,PALMER,Steve,1,ASXP,Sex Party,9
WA,1199,Smokers Rights,A,1,24795,I,COLEMAN,Mark,2,ASXP,Sex Party,10
WA,1199,Smokers Rights,A,1,23705,J,ATKINS,Edward,1,SPA,Secular Party of Australia,11
